T,sv1,sv2,sv3,sv4,sv5,sv6,sv7,sv8,sv9,sv10,sv11,sv12,sv13,sv14,sv15,doo1,doo2,doo3,doo4,doo5,doo6,doo7,doo8,doo9,doo10,doo11,doo12,doo13,doo14,doo15
1606719301,11.5276,11.5276,11.4841,11.4841,1,1,1,1,1,1,1,0.000755424,3.50521e-20,4.02945e-21,2.99648e-24,0.0867485,0.0867485,0.0867485,0.0867485,0.0867485,0.0867485,1,1,3.49549e-22,0.99623,0.99623,6.55319e-05,3.04072e-21,2.59941e-25,0.0867485
1606719302,11.5278,11.5278,11.4843,11.4843,1,1,1,1,1,1,1,0.000752553,5.32883e-20,2.19337e-23,7.99592e-25,0.0867471,0.0867471,0.0867471,0.0867471,0.0867471,0.0867471,1,1,1.90268e-24,0.99623,0.99623,6.52818e-05,4.62261e-21,6.93623e-26,0.0867471
1606719303,11.5279,11.5279,11.4845,11.4845,1,1,1,1,1,1,1,0.000751347,7.83767e-20,3.27905e-22,3.98577e-24,0.0867458,0.0867458,0.0867458,0.0867458,0.0867458,0.0867458,1,1,2.84444e-23,0.99623,0.99623,6.51762e-05,6.79885e-21,3.45749e-25,0.0867458
1606719304,11.5281,11.5281,11.4846,11.4846,1,1,1,1,1,1,1,0.000748138,3.18699e-20,1.6237e-22,4.48205e-25,0.0867446,0.0867446,0.0867446,0.0867446,0.0867446,0.0867446,1,1,1.40847e-23,0.99623,0.99623,6.4897e-05,2.76454e-21,3.88793e-26,0.0867446
1606719305,11.5282,11.5282,11.4848,11.4848,1,1,1,1,1,1,1,0.000749283,3.80613e-20,3.64875e-21,5.2979e-25,0.0867435,0.0867435,0.0867435,0.0867435,0.0867435,0.0867435,1,1,3.30157e-21,0.996231,0.996231,6.49954e-05,3.16505e-22,4.59558e-26,0.0867435
1606719306,11.5284,11.5284,11.4849,11.4849,1,1,1,1,1,1,1,0.000752929,1.61588e-20,5.67942e-21,2.49287e-24,0.0867424,0.0867424,0.0867424,0.0867424,0.0867424,0.0867424,1,1,4.92647e-22,0.996231,0.996231,6.53109e-05,1.40165e-21,2.16237e-25,0.0867424
1606719307,11.5285,11.5285,11.4851,11.4851,1,1,1,1,1,1,1,0.0007517,2.88962e-20,7.13336e-23,7.2191e-25,0.0867414,0.0867414,0.0867414,0.0867414,0.0867414,0.0867414,1,1,6.18757e-24,0.996231,0.996231,6.52035e-05,2.5065e-21,6.26195e-26,0.0867414
1606719308,11.0003,11.0003,10.9547,10.9547,1,1,1,1,1,1,1,0.000708666,1.62722e-20,2.75268e-21,1.47929e-24,0.0909069,0.0909069,0.0909069,0.0909069,0.0909069,0.0909069,1,1,1.47925e-21,0.995859,0.995859,6.44227e-05,2.50238e-22,1.34478e-25,0.0909069
1606719309,10.626,10.626,10.5788,10.5788,1,1,1,1,1,1,1,0.000678129,9.95431e-21,1.10646e-21,1.7818e-24,0.0941089,0.0941089,0.0941089,0.0941089,0.0941089,0.0941089,1,1,1.04127e-22,0.995562,0.995562,6.3818e-05,9.36789e-22,1.67683e-25,0.0941089
1606719310,10.6261,10.6261,10.5789,10.5789,1,1,1,1,1,1,1,0.00067574,4.99491e-21,8.70094e-22,5.13081e-24,0.0941082,0.0941082,0.0941082,0.0941082,0.0941082,0.0941082,1,1,4.70061e-22,0.995562,0.995562,6.35926e-05,8.1883e-23,4.82851e-25,0.0941082
1606719311,10.6261,10.6261,10.579,10.579,1,1,1,1,1,1,1,0.00067909,2.05047e-20,3.21157e-21,1.50246e-24,0.0941075,0.0941075,0.0941075,0.0941075,0.0941075,0.0941075,1,1,1.92965e-21,0.995562,0.995562,6.39074e-05,3.02233e-22,1.41393e-25,0.0941075
1606719312,10.6262,10.6262,10.5791,10.5791,1,1,1,1,1,1,1,0.000676951,1.85251e-20,1.72703e-21,1.94429e-24,0.0941069,0.0941069,0.0941069,0.0941069,0.0941069,0.0941069,1,1,1.62526e-22,0.995562,0.995562,6.37058e-05,1.74333e-21,1.82971e-25,0.0941069
1606719313,10.6263,10.6263,10.5791,10.5791,1,1,1,1,1,1,1,0.000675298,2.18747e-20,1.08387e-21,1.10789e-24,0.0941063,0.0941063,0.0941063,0.0941063,0.0941063,0.0941063,1,1,2.05854e-21,0.995562,0.995562,6.35498e-05,1.01999e-22,1.0426e-25,0.0941063
1606719314,10.6263,10.6263,10.5792,10.5792,1,1,1,1,1,1,1,0.000676836,1.23504e-20,1.51996e-21,3.57974e-24,0.0941058,0.0941058,0.0941058,0.0941058,0.0941058,0.0941058,1,1,1.43037e-22,0.995562,0.995562,6.36941e-05,1.16224e-21,3.36874e-25,0.0941058
1606719315,10.6264,10.6264,10.5792,10.5792,1,1,1,1,1,1,1,0.000677871,1.34253e-20,2.66474e-22,1.89077e-25,0.0941052,0.0941052,0.0941052,0.0941052,0.0941052,0.0941052,1,1,2.50766e-23,0.995562,0.995562,6.37912e-05,1.26339e-21,1.77931e-26,0.0941052
1606719316,10.6265,10.6265,10.5793,10.5793,1,1,1,1,1,1,1,0.000677344,1.22749e-20,8.83633e-23,2.80839e-24,0.0941048,0.0941048,0.0941048,0.0941048,0.0941048,0.0941048,1,1,8.31541e-24,0.995562,0.995562,6.37414e-05,1.15513e-21,2.64283e-25,0.0941048
1606719317,10.6265,10.6265,10.5793,10.5793,1,1,1,1,1,1,1,0.000677653,2.17908e-20,1.27123e-21,2.72542e-24,0.0941044,0.0941044,0.0941044,0.0941044,0.0941044,0.0941044,1,1,2.05061e-21,0.995562,0.995562,6.37701e-05,1.19628e-22,2.56474e-25,0.0941044
1606719318,10.1105,10.1105,10.0609,10.0609,1,1,1,1,1,1,1,0.000633007,4.10801e-21,5.54226e-22,1.44554e-24,0.0989072,0.0989072,0.0989072,0.0989072,0.0989072,0.0989072,1,1,5.4817e-23,0.995097,0.995097,6.2609e-05,4.06312e-22,1.42975e-25,0.0989072
1606719319,10.0461,10.0461,9.99619,9.99619,1,1,1,1,1,1,1,0.000627269,4.68815e-21,7.74507e-22,4.7218e-25,0.0995413,0.0995413,0.0995413,0.0995413,0.0995413,0.0995413,1,1,7.70954e-23,0.995033,0.995033,6.24392e-05,4.66664e-22,4.70014e-26,0.0995413
1606719320,10.0461,10.0461,9.99621,9.99621,1,1,1,1,1,1,1,0.000627425,8.66015e-21,2.08233e-22,3.88002e-26,0.0995411,0.0995411,0.0995411,0.0995411,0.0995411,0.0995411,1,1,2.07277e-23,0.995033,0.995033,6.24545e-05,8.6204e-22,3.86222e-27,0.0995411
1606719321,10.0461,10.0461,9.99623,9.99623,1,1,1,1,1,1,1,0.000628156,5.65346e-21,1.49044e-21,3.92752e-25,0.0995409,0.0995409,0.0995409,0.0995409,0.0995409,0.0995409,1,1,1.4836e-22,0.995033,0.995033,6.25272e-05,5.6275e-22,3.90949e-26,0.0995409
1606719322,10.0461,10.0461,9.99625,9.99625,1,1,1,1,1,1,1,0.000628564,1.01001e-20,5.17182e-22,4.51608e-25,0.0995407,0.0995407,0.0995407,0.0995407,0.0995407,0.0995407,1,1,5.14807e-23,0.995033,0.995033,6.25677e-05,1.00538e-21,4.49533e-26,0.0995407
1606719323,10.0462,10.0462,9.99626,9.99626,1,1,1,1,1,1,1,0.000628122,1.31667e-20,1.18596e-22,5.32921e-25,0.0995405,0.0995405,0.0995405,0.0995405,0.0995405,0.0995405,1,1,1.18051e-23,0.995033,0.995033,6.25236e-05,1.31062e-21,5.30472e-26,0.0995405
1606719324,10.0462,10.0462,9.99628,9.99628,1,1,1,1,1,1,1,0.000627965,5.53916e-21,9.67815e-22,3.25581e-24,0.0995404,0.0995404,0.0995404,0.0995404,0.0995404,0.0995404,1,1,5.5137e-22,0.995033,0.995033,6.25079e-05,9.63367e-23,3.24085e-25,0.0995404
1606719325,10.0462,10.0462,9.99629,9.99629,1,1,1,1,1,1,1,0.000628127,3.44054e-21,7.2686e-22,1.25307e-24,0.0995403,0.0995403,0.0995403,0.0995403,0.0995403,0.0995403,1,1,3.42472e-22,0.995033,0.995033,6.2524e-05,7.23518e-23,1.24731e-25,0.0995403
1606719326,10.0462,10.0462,9.9963,9.9963,1,1,1,1,1,1,1,0.000628366,7.20236e-21,2.10412e-22,8.65759e-26,0.0995401,0.0995401,0.0995401,0.0995401,0.0995401,0.0995401,1,1,2.09445e-23,0.995033,0.995033,6.25477e-05,7.16924e-22,8.61778e-27,0.0995401
1606719327,10.0462,10.0462,9.99631,9.99631,1,1,1,1,1,1,1,0.000628217,6.9834e-21,6.41073e-23,9.37697e-26,0.09954,0.09954,0.09954,0.09954,0.09954,0.09954,1,1,6.38124e-24,0.995033,0.995033,6.25328e-05,6.95128e-22,9.33384e-27,0.09954
