T,sv1,sv2,sv3,sv4,sv5,sv6,sv7,sv8,sv9,sv10,sv11,sv12,sv13,sv14,sv15,doo1,doo2,doo3,doo4,doo5,doo6,doo7,doo8,doo9,doo10,doo11,doo12,doo13,doo14,doo15
1606610991,111.504,108.615,96.1816,95.6214,80.8553,25.4859,7.87401,7.87401,7.87401,7.87401,7.87401,7.87401,7.87159,7.80842,3.31527,0.0706165,0.0706165,0.0706165,0.0706165,0.0706165,0.0706165,0.857562,0.862586,0.725135,1,0.228566,0.974093,0.0297324,0.0700283,0.0705948
1606610992,113.177,110.249,97.5697,96.6538,82.6058,25.8623,7.93725,7.93725,7.93725,7.93725,7.93725,7.93725,7.93525,7.88701,3.33664,0.070131,0.070131,0.070131,0.070131,0.070131,0.070131,0.862095,0.854002,0.729878,1,0.228511,0.974124,0.0294814,0.0696871,0.0701134
1606610993,114.827,111.864,99.1105,97.519,84.2994,26.2111,8,8,8,8,8,8,7.99997,7.9556,3.3656,0.0696699,0.0696699,0.0696699,0.0696699,0.0696699,0.0696699,0.849268,0.863128,0.734142,1,0.228265,0.974195,0.0293101,0.0692832,0.0696697
1606610994,116.454,113.461,100.147,98.8868,85.9368,26.5351,8.06226,8.06226,8.06226,8.06226,8.06226,8.06226,8.06088,8.01663,3.40185,0.0692315,0.0692315,0.0692315,0.0692315,0.0692315,0.0692315,0.849152,0.85997,0.737949,1,0.22786,0.9743,0.0292121,0.0688397,0.0692197
1606610995,118.058,115.039,100.849,100.574,87.5294,26.8374,8.12404,8.12404,8.12404,8.12404,8.12404,8.12404,8.12158,8.07087,3.43814,0.0688142,0.0688142,0.0688142,0.0688142,0.0688142,0.0688142,0.854231,0.851906,0.741412,1,0.227324,0.974433,0.0291225,0.0683638,0.0687933
1606610996,119.64,116.6,102.445,101.322,89.1042,27.1198,8.18535,8.18535,8.18535,8.18535,8.18535,8.18535,8.18447,8.12215,3.47089,0.0684164,0.0684164,0.0684164,0.0684164,0.0684164,0.0684164,0.856279,0.846891,0.744768,1,0.226678,0.974588,0.029011,0.0678881,0.0684091
1606610997,121.202,118.143,103.821,102.258,90.6593,27.3844,8.24621,8.24621,8.24621,8.24621,8.24621,8.24621,8.24619,8.17978,3.49699,0.0680368,0.0680368,0.0680368,0.0680368,0.0680368,0.0680368,0.843698,0.856592,0.748001,1,0.22594,0.974762,0.0288526,0.0674887,0.0680367
1606610998,122.744,119.67,104.679,103.666,92.2172,27.6325,8.30662,8.30662,8.30662,8.30662,8.30662,8.30662,8.30543,8.24817,3.51423,0.0676742,0.0676742,0.0676742,0.0676742,0.0676742,0.0676742,0.844564,0.852823,0.751295,1,0.225123,0.974953,0.0286305,0.0671979,0.0676645
1606610999,124.268,121.18,105.476,105.1,93.7596,27.8654,8.3666,8.3666,8.3666,8.3666,8.3666,8.3666,8.36445,8.32146,3.52521,0.0673272,0.0673272,0.0673272,0.0673272,0.0673272,0.0673272,0.848777,0.845757,0.754497,1,0.224237,0.975157,0.0283678,0.066964,0.0673099
1606611000,125.773,122.675,107.018,105.769,95.2669,28.0843,8.42615,8.42615,8.42615,8.42615,8.42615,8.42615,8.42548,8.38937,3.53824,0.0669951,0.0669951,0.0669951,0.0669951,0.0669951,0.0669951,0.850883,0.840957,0.757453,1,0.223294,0.975371,0.028132,0.0667026,0.0669897
1606611001,127.26,124.154,108.208,106.79,96.7297,28.2905,8.48528,8.48528,8.48528,8.48528,8.48528,8.48528,8.48505,8.44995,3.55763,0.0666767,0.0666767,0.0666767,0.0666767,0.0666767,0.0666767,0.839146,0.850291,0.760095,1,0.222305,0.975595,0.0279556,0.0663991,0.0666749
1606611002,128.73,125.618,108.952,108.256,98.1519,28.4854,8.544,8.544,8.544,8.544,8.544,8.544,8.54216,8.50507,3.57979,0.0663715,0.0663715,0.0663715,0.0663715,0.0663715,0.0663715,0.840953,0.846356,0.762463,1,0.22128,0.975824,0.0278085,0.066069,0.0663571
1606611003,130.183,127.067,109.982,109.415,99.5486,28.6698,8.60233,8.60233,8.60233,8.60233,8.60233,8.60233,8.60083,8.55525,3.60087,0.0660785,0.0660785,0.0660785,0.0660785,0.0660785,0.0660785,0.844822,0.840465,0.76468,1,0.220227,0.976058,0.02766,0.0657169,0.066067
1606611004,131.621,128.501,111.345,110.18,100.965,28.8447,8.66025,8.66025,8.66025,8.66025,8.66025,8.66025,8.66017,8.60834,3.61887,0.0657971,0.0657971,0.0657971,0.0657971,0.0657971,0.0657971,0.8371,0.845954,0.767093,1,0.21915,0.976296,0.0274947,0.0654027,0.0657964
1606611005,133.042,129.921,112.41,111.222,102.365,29.0106,8.7178,8.7178,8.7178,8.7178,8.7178,8.7178,8.71735,8.66953,3.63153,0.0655265,0.0655265,0.0655265,0.0655265,0.0655265,0.0655265,0.835988,0.844919,0.769416,1,0.218055,0.976536,0.0272961,0.0651637,0.0655231
1606611006,134.449,131.327,113.165,112.562,103.741,29.1681,8.77496,8.77496,8.77496,8.77496,8.77496,8.77496,8.77346,8.73647,3.63894,0.0652661,0.0652661,0.0652661,0.0652661,0.0652661,0.0652661,0.84169,0.837205,0.771602,1,0.216945,0.976778,0.0270656,0.0649798,0.0652549
1606611007,135.842,132.72,114.243,113.569,105.085,29.3176,8.83176,8.83176,8.83176,8.83176,8.83176,8.83176,8.83093,8.80106,3.64613,0.0650152,0.0650152,0.0650152,0.0650152,0.0650152,0.0650152,0.841005,0.836037,0.773587,1,0.215822,0.977021,0.0268411,0.0647892,0.0650091
1606611008,137.22,134.1,115.522,114.37,106.397,29.4599,8.88819,8.88819,8.88819,8.88819,8.88819,8.88819,8.88815,8.85976,3.65767,0.0647734,0.0647734,0.0647734,0.0647734,0.0647734,0.0647734,0.833482,0.841873,0.775375,1,0.214691,0.977264,0.0266555,0.0645661,0.064773
1606611009,138.585,135.467,116.477,115.483,107.689,29.5957,8.94427,8.94427,8.94427,8.94427,8.94427,8.94427,8.94275,8.91432,3.67234,0.0645402,0.0645402,0.0645402,0.0645402,0.0645402,0.0645402,0.833301,0.840477,0.777063,1,0.213557,0.977507,0.0264989,0.064324,0.0645292
1606611010,139.936,136.822,117.23,116.767,108.98,29.7253,9,9,9,9,9,9,8.9981,8.96444,3.68706,0.0643152,0.0643152,0.0643152,0.0643152,0.0643152,0.0643152,0.837742,0.834432,0.778782,1,0.212421,0.977748,0.0263483,0.0640611,0.0643016
1606611011,141.274,138.164,118.418,117.577,110.274,29.8493,9.05539,9.05539,9.05539,9.05539,9.05539,9.05539,9.05485,9.01358,3.70048,0.0640981,0.0640981,0.0640981,0.0640981,0.0640981,0.0640981,0.838218,0.832265,0.780569,1,0.211287,0.977988,0.0261936,0.0638021,0.0640942
1606611012,142.6,139.495,119.58,118.393,111.559,29.968,9.11043,9.11043,9.11043,9.11043,9.11043,9.11043,9.1104,9.0678,3.71123,0.0638882,0.0638882,0.0638882,0.0638882,0.0638882,0.0638882,0.830245,0.838569,0.782321,1,0.210155,0.978225,0.0260255,0.0635893,0.063888
1606611013,143.913,140.813,120.406,119.531,112.827,30.0817,9.16515,9.16515,9.16515,9.16515,9.16515,9.16515,9.16427,9.12864,3.71778,0.0636853,0.0636853,0.0636853,0.0636853,0.0636853,0.0636853,0.830577,0.83666,0.783991,1,0.209027,0.978461,0.0258335,0.0634316,0.0636792
