T,sv1,sv2,sv3,sv4,sv5,sv6,sv7,sv8,sv9,sv10,sv11,sv12,sv13,sv14,sv15,doo1,doo2,doo3,doo4,doo5,doo6,doo7,doo8,doo9,doo10,doo11,doo12,doo13,doo14,doo15
1605759524,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000609403,2.12928e-22,1.36847e-25,8.15858e-27,0.25,0.25,0.25,0.25,0.25,0.25,3.06258e+24,1.66049e+23,7.27247e+22,7.05126e+18,1.16457e+20,1.90436e+20,1.79756e+24,2.99942e+25,4.54862e+18
1605759525,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000609618,1.02764e-22,1.07823e-24,5.12583e-29,0.25,0.25,0.25,0.25,0.25,0.25,3.71785e+24,6.38262e+26,1.69596e+24,2.42338e+22,6.44651e+16,1.97303e+20,6.2514e+27,2.82245e+21,6.93345e+20
1605759526,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000608122,4.02657e-22,1.4099e-24,5.33143e-27,0.25,0.25,0.25,0.25,0.25,0.25,1.07065e+22,4.78256e+24,3.45541e+22,1.8293e+20,6.79241e+17,2.25997e+18,4.68425e+25,1.74007e+23,3.64457e+18
1605759526,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000609197,8.71614e-22,1.23984e-25,1.37306e-27,0.25,0.25,0.25,0.25,0.25,0.25,2.08152e+25,6.79956e+22,2.7012e+23,7.2524e+18,7.92299e+20,1.29473e+21,1.87074e+24,2.03878e+26,2.80222e+19
1605759527,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000610359,4.02986e-23,3.81563e-24,3.40116e-27,0.25,0.25,0.25,0.25,0.25,0.25,4.47022e+22,7.47732e+24,7.22457e+22,2.87178e+20,2.15705e+16,3.08929e+17,7.32365e+25,6.18147e+21,1.62112e+18
1605759528,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000608424,1.21201e-21,1.90541e-25,9.46129e-27,0.25,0.25,0.25,0.25,0.25,0.25,2.7041e+24,1.50713e+23,8.84736e+20,5.11459e+18,1.03304e+20,1.67978e+20,1.31496e+24,2.64931e+25,4.55271e+18
1605759528,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000609937,2.1341e-22,2.03215e-25,6.27783e-28,0.25,0.25,0.25,0.25,0.25,0.25,4.01585e+25,3.7327e+23,8.62768e+22,4.72319e+18,1.52359e+21,2.50085e+21,1.23807e+24,3.93337e+26,7.26858e+19
1605759529,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000609239,4.0945e-22,5.03823e-26,1.25533e-26,0.25,0.25,0.25,0.25,0.25,0.25,2.23098e+24,4.67527e+23,2.55335e+22,1.73003e+19,8.50146e+19,1.38558e+20,4.44268e+24,2.18802e+25,4.7502e+18
1605759530,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000610287,2.52491e-22,6.82806e-25,1.55185e-27,0.25,0.25,0.25,0.25,0.25,0.25,1.42526e+23,1.66496e+25,2.3683e+22,6.30637e+20,1.43863e+18,1.96764e+19,1.63076e+26,3.71714e+23,4.206e+18
1605759531,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000612714,6.42579e-22,7.94212e-25,2.93045e-27,0.25,0.25,0.25,0.25,0.25,0.25,8.83912e+22,8.74384e+24,4.33836e+22,3.27663e+20,1.19724e+18,1.21323e+19,8.56439e+25,3.13076e+23,1.38307e+18
1605759531,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.00061398,1.77636e-21,1.6264e-25,8.94873e-27,0.25,0.25,0.25,0.25,0.25,0.25,2.73618e+24,1.78347e+23,5.83904e+22,6.00073e+18,1.01991e+20,1.71411e+20,1.57536e+24,2.68154e+25,5.14768e+18
1605759532,9.84514,9.84514,9.79422,9.79422,1,1,1,1,1,1,1,0.000614879,1.30705e-21,5.87989e-26,2.50355e-26,0.25,0.25,0.25,0.25,0.25,0.25,9.67639e+23,4.5721e+23,2.19796e+22,1.6717e+19,3.60143e+19,6.04618e+19,4.41674e+24,9.50842e+24,1.53205e+18
