T,sv1,sv2,sv3,sv4,sv5,sv6,sv7,sv8,sv9,sv10,sv11,sv12,sv13,sv14,sv15,doo1,doo2,doo3,doo4,doo5,doo6,doo7,doo8,doo9,doo10,doo11,doo12,doo13,doo14,doo15
1605770329,11.7086,11.7086,11.6658,11.6658,1,1,1,1,1,1,1,0.000444619,3.64343e-17,1.33343e-23,1.67901e-25,0.25,0.25,0.25,0.25,0.25,0.25,1.0793e+23,1.04214e+23,1.25582e+23,1.23346e+19,4.21669e+18,5.52858e+18,2.27569e+24,1.58427e+20,1.02601e+20
1605770330,11.709,11.709,11.6662,11.6662,1,1,1,1,1,1,1,0.000389715,4.12569e-17,5.00468e-24,2.60797e-25,0.25,0.25,0.25,0.25,0.25,0.25,2.08918e+22,1.0785e+23,1.05263e+22,3.64142e+18,5.40824e+16,8.70624e+17,1.03733e+24,6.63458e+20,4.29424e+20
1605770331,11.7094,11.7094,11.6666,11.6666,1,1,1,1,1,1,1,0.000476677,3.00291e-17,6.95023e-24,2.89028e-25,0.25,0.25,0.25,0.25,0.25,0.25,1.6988e+22,9.30669e+22,1.89741e+22,4.48742e+18,4.89208e+17,1.80561e+18,1.07174e+24,4.08618e+20,2.6452e+20
1605770331,11.7099,11.7099,11.6671,11.6671,1,1,1,1,1,1,1,0.000680558,2.97622e-17,2.54798e-24,2.59113e-25,0.25,0.25,0.25,0.25,0.25,0.25,1.67661e+22,5.04396e+22,7.85127e+22,4.88023e+18,4.34223e+18,2.258e+18,9.61031e+23,1.11157e+21,7.19296e+20
1605770332,11.7103,11.7103,11.6675,11.6675,1,1,1,1,1,1,1,0.000821278,3.9679e-17,1.1247e-24,9.37039e-26,0.25,0.25,0.25,0.25,0.25,0.25,1.55517e+23,2.46166e+22,1.51325e+23,4.37929e+17,1.172e+19,9.9262e+18,3.25924e+23,6.69767e+21,4.33438e+21
1605770333,11.7104,11.7104,11.6676,11.6676,1,1,1,1,1,1,1,0.000850804,2.14905e-17,9.13422e-24,4.13072e-27,0.25,0.25,0.25,0.25,0.25,0.25,4.20742e+24,4.48979e+23,3.07027e+24,2.33745e+18,1.92264e+20,2.95983e+20,6.09966e+25,2.82923e+20,1.8017e+20
1605770334,11.7103,11.7103,11.6675,11.6675,1,1,1,1,1,1,1,0.00083772,1.22247e-16,3.18252e-24,9.69549e-25,0.25,0.25,0.25,0.25,0.25,0.25,3.17001e+22,5.36828e+22,5.10097e+22,3.91912e+18,3.22232e+18,2.5974e+18,9.51992e+22,2.16347e+21,1.40008e+21
1605770334,11.71,11.71,11.6672,11.6672,1,1,1,1,1,1,1,0.00083502,8.97036e-18,4.41972e-25,3.38865e-25,0.25,0.25,0.25,0.25,0.25,0.25,7.46164e+22,4.87629e+23,5.51725e+23,4.90435e+19,1.72502e+19,1.08902e+19,1.33085e+23,1.25237e+22,8.10492e+21
1605770335,11.7094,11.7094,11.6667,11.6667,1,1,1,1,1,1,1,0.000849484,2.68736e-17,1.35022e-24,2.89557e-26,0.25,0.25,0.25,0.25,0.25,0.25,3.3631e+22,2.32627e+22,2.12936e+23,1.43112e+19,1.25906e+18,2.357e+17,9.32297e+23,2.26228e+21,1.46409e+21
1605770336,11.7088,11.7088,11.6661,11.6661,1,1,1,1,1,1,1,0.000668782,2.29104e-17,2.51555e-24,6.81378e-26,0.25,0.25,0.25,0.25,0.25,0.25,1.98799e+23,2.8378e+23,1.59723e+23,1.06087e+19,7.62315e+18,6.33125e+18,4.24923e+24,3.74135e+21,2.42096e+21
1605770337,11.7085,11.7085,11.6657,11.6657,1,1,1,1,1,1,1,0.000523856,6.79138e-17,5.66278e-24,1.28099e-25,0.25,0.25,0.25,0.25,0.25,0.25,1.67218e+22,5.70971e+22,7.30352e+22,6.43473e+17,2.60191e+18,2.08622e+17,6.69888e+23,4.02233e+21,2.6035e+21
1605770338,11.7083,11.7083,11.6655,11.6655,1,1,1,1,1,1,1,0.000356605,3.27114e-17,4.21826e-24,8.64363e-25,0.25,0.25,0.25,0.25,0.25,0.25,1.32179e+22,3.69679e+22,5.01219e+22,1.32389e+18,1.47013e+18,3.54219e+16,4.1469e+23,4.26511e+21,2.76087e+21
1605770338,11.7083,11.7083,11.6656,11.6656,1,1,1,1,1,1,1,0.000201659,4.49849e-17,2.4409e-24,2.2367e-25,0.25,0.25,0.25,0.25,0.25,0.25,9.5642e+22,3.79546e+21,1.20213e+23,9.81505e+18,2.04727e+18,1.47593e+18,1.66497e+24,3.06905e+21,1.98677e+21
